Customer ID,Item Code,Source,Order Date,Item Description,Category,price,Quantity
0010167229,X6040437,WEB,9/8/2007  12:00:00 AM,ALOETTE PURE RADIANCE CLEANSER DUO,C,29.99,2
0010167229,X5941225,WEB,7/19/2007  12:00:00 AM,SLENDERTONE WITH 4 PROGRAMS MEN,H,139.99,1
0010167229,R3007323,REGULAR,8/28/2007  12:00:00 AM,VELVET TUNIC CAMEL LARGE,F,34.00,4
0010167229,X6119024,WEB,10/18/2007  12:00:00 AM,SKINN DERMAPPEAL SKINN RENEWAL & REVITALIZING 3PC,C,46.50,1
0010167229,X6052486,WEB,9/15/2007  12:00:00 AM,SLENDERTONE FLEX REPLACEMENT PADS-SET OF THREE,H,22.95,2
0010167229,X6052486,WEB,9/15/2007  12:00:00 AM,MICROPLANE ZESTER/GRATER SYSTEM,K,39.96,2
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,ALOETTE LIFT AND GLOW PREP,C,9.95,6
0010167229,X6108696,WEB,10/13/2007  12:00:00 AM,ON TREND 10 COLOUR EARRING WARDROBE SILVERPLATE PI,B,57.87,3
0010167229,X6108696,WEB,10/13/2007  12:00:00 AM,TANK WATCH,B,119.99,3
0010167229,X6108696,WEB,10/13/2007  12:00:00 AM,GRAND TOUR PETITE EARRINGS,B,39.99,3
0010167229,X6234641,WEB,12/3/2007  12:00:00 AM,10K YG OVAL LAPIS & OPAL RING 7,J,179.25,1
0010167229,X6175472,WEB,11/12/2007  12:00:00 AM,"10K YELLOW GOLD 10"" HEART ANKLET",J,33.74,1
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,ALOETTE FOREVER BRIGHT 4PC KIT BY ALOETTE,C,69.96,6
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,NICK CHAVEZ VOLUMIZING EXTRA HOLD SPRAY DUO,C,34.95,6
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,TIPS 4OZ NAIL POLISH REMOVER,C,13.95,6
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,ALOETTE LIFT AND GLOW PREP,C,9.95,6
0010167229,X6152311,WEB,11/3/2007  12:00:00 AM,ALOETTE TOTAL RESTORATION 6PC KIT BY ALOETTE,C,79.96,6
0010167229,X6093153,WEB,10/6/2007  12:00:00 AM,"10K YELLOW GOLD 10"" HEART ANKLET",J,33.74,1
0010167229,X5954777,WEB,7/27/2007  12:00:00 AM,JOY MANGANO SONIC JEWELRY CLEANER SET,H,24.95,1
0010167229,X6034811,WEB,9/6/2007  12:00:00 AM,10K GOLD FACETED ONYX RING WHITE GOLD 8,J,159.96,1
0010167229,X6034810,WEB,9/6/2007  12:00:00 AM,10K GOLD FACETED ONYX RING YELLOW GOLD 8,J,159.96,1
0010167229,X5933480,WEB,7/15/2007  12:00:00 AM,AMBER RING 8,B,59.99,5
0010167229,X5933480,WEB,7/15/2007  12:00:00 AM,"CAGED COGNAC AMBER PENDANT, CHAIN & EARRINGS",B,169.99,5
0010167229,X5933480,WEB,7/15/2007  12:00:00 AM,CHERRY AMBER EARRINGS,B,49.99,5
0010167229,X5933480,WEB,7/15/2007  12:00:00 AM,CHERRY AMBER COLLAR,B,99.99,5
0010167229,X5933480,WEB,7/15/2007  12:00:00 AM,CHERRY AMBER RING 8,B,49.99,5
0010167229,X6181158,WEB,11/15/2007  12:00:00 AM,"PAUL POTTS ""ONE CHANCE"" CD w/GIFT CARD",E,19.99,1
0010167229,X6212049,WEB,11/25/2007  12:00:00 AM,OJON REVITALIZING MIST,C,29.50,1
0010167229,X5936868,WEB,7/17/2007  12:00:00 AM,S/S KNOT TOP JADE LARGE,F,23.49,4
0010167229,X6247557,WEB,12/7/2007  12:00:00 AM,HEYS FLAT-PACK TOILETRY CASE BLACK,H,22.97,3
0010167229,X6247557,WEB,12/7/2007  12:00:00 AM,HEYS FLAT-PACK TOILETRY CASE BLACK,H,22.97,3
0010167229,X6247557,WEB,12/7/2007  12:00:00 AM,HEYS 8PC. PACKING CUBE SET BLACK,H,39.96,3
0010167229,X5936868,WEB,7/17/2007  12:00:00 AM,PULL ON PANT WHITE XL,F,24.88,4
0010167229,X5936868,WEB,7/17/2007  12:00:00 AM,S/S TEE BLACK LARGE,F,24.00,4
0010167229,X5936868,WEB,7/17/2007  12:00:00 AM,"3PC: S/S BLOUSE, CAMI & SHORT SKY BLUE LARGE",F,39.99,4
0010167229,X6316660,WEB,12/28/2007  12:00:00 AM,JOAN RIVERS ABSOLUTELY MAGIC CORRECTING POWDER,C,21.75,3
0010167229,X6316660,WEB,12/28/2007  12:00:00 AM,HEYS FLAT-PACK TOILETRY CASE LIGHT BLUE,H,22.97,3
0010167229,X6316660,WEB,12/28/2007  12:00:00 AM,HEYS 8PC. PACKING CUBE SET BLACK,H,59.97,3
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. GEMSTONE DRAGON EARRINGS BLUE TOPAZ,B,69.99,7
0010167229,X6335114,WEB,1/5/2008  12:00:00 AM,ALOETTE LUMITONE HP PROFESSIONAL TRIO,C,69.99,1
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. PINK OPAL & RHODOLITE PENDANT & CHAIN,B,49.99,7
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. & RHODIUM PLATE DISC HOOP EARRINGS,B,24.99,7
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. & RHODIUM PLATE RECTANGULAR HOOP EARRINGS,B,17.99,7
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. PINK OPAL & RHODOLITE DANGLE EARRINGS,B,59.99,7
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. PINK OPAL & RHODOLITE DANGLE EARRINGS,B,119.99,7
0010167229,X6320333,WEB,12/30/2007  12:00:00 AM,S.S. PINK OPAL RING 8,B,79.99,7
0010167229,X6237009,WEB,12/4/2007  12:00:00 AM,WASHABLE SUEDE ZIP FRONT JACKET RUBY LARGE,F,119.98,2
0010167229,X6237009,WEB,12/4/2007  12:00:00 AM,WASHABLE SUEDE ZIP FRONT JACKET SAPPHIRE LARGE,F,119.98,2
0010167229,X6212048,WEB,11/25/2007  12:00:00 AM,"14K YG 36"" FP NECKLACE & EARRINGS SET GREEN",J,39.96,1
0010167229,X6269281,WEB,12/13/2007  12:00:00 AM,ELIZABETH GRANT 9PC DECADENT HOLIDAY SPA SET,C,49.96,1
0010167229,X6337838,WEB,1/6/2008  12:00:00 AM,DEMI FLAT WITH CUT-OUT DESIGN RED 41,F,45.00,4
0010167229,X6337838,WEB,1/6/2008  12:00:00 AM,DEMI FLAT WITH CUT-OUT DESIGN WHITE 41,F,45.00,4
0010167229,X6240209,WEB,12/5/2007  12:00:00 AM,14K TWO TONE COLOUR GOLD GRADUATED CIRCLE EARRINGS,J,219.99,1
0010167229,X6403243,WEB,2/2/2008  12:00:00 AM,RETRO TANK EXPANSION WATCH CHOCOLATE,B,67.49,1
0010167229,X6402532,WEB,2/1/2008  12:00:00 AM,SIMPLY THE BEST HINGED BANGLE WATCH,B,54.99,1
0010167229,X6419107,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 11PC ANNIVERSARY EXCLUSIVES LIGHT,C,69.96,1
0010167229,X6426001,WEB,2/12/2008  12:00:00 AM,REDFERN STEAMER w/HANGER ATTACHMENT BLACK,H,89.94,1
0010167229,X6434135,WEB,2/15/2008  12:00:00 AM,FOOLER TUNIC MOCHA LARGE,F,49.00,4
0010167229,X6434135,WEB,2/15/2008  12:00:00 AM,FOOLER TUNIC NAVY LARGE,F,49.00,4
0010167229,X6434135,WEB,2/15/2008  12:00:00 AM,FOOLER TUNIC PLUM LARGE,F,49.00,4
0010167229,X6434135,WEB,2/15/2008  12:00:00 AM,SCRATCH AND WIN CARD,Z,0.00,4
0010167229,X6346381,WEB,1/10/2008  12:00:00 AM,KIMONO TOP PURPLE LARGE,F,50.00,2
0010167229,X6346381,WEB,1/10/2008  12:00:00 AM,FOOLER TUNIC BLACK LARGE,F,49.00,2
0010167229,X6435149,WEB,2/16/2008  12:00:00 AM,INVIVO LIGHT WITH AIR PURIFIER - SET OF 2,H,24.99,4
0010167229,X6337838,WEB,1/6/2008  12:00:00 AM,POINTED TOE FLAT BLACK 41,F,45.00,4
0010167229,X6337838,WEB,1/6/2008  12:00:00 AM,DEMI FLAT WITH CUT-OUT DESIGN BLACK 41,F,45.00,4
0010167229,X6239319,WEB,12/5/2007  12:00:00 AM,"64"" FP NECKLACE & THREE BRACELET SET BLUE",J,42.96,1
0010167229,X6239320,WEB,12/5/2007  12:00:00 AM,"64"" FP NECKLACE & THREE BRACELET SET WHITE",J,42.96,1
0010167229,X6239321,WEB,12/5/2007  12:00:00 AM,"64"" FP NECKLACE & THREE BRACELET SET PURPLE",J,42.96,1
0010167229,X6455697,WEB,2/26/2008  12:00:00 AM,GLAZED SUEDE JACKET LEOPARD LARGE,F,112.49,3
0010167229,X6455697,WEB,2/26/2008  12:00:00 AM,WASHABLE SUEDE BLAZER BERRY LARGE,F,129.00,3
0010167229,X6455697,WEB,2/26/2008  12:00:00 AM,WASHABLE SUEDE BLAZER PURPLE LARGE,F,129.00,3
0010167229,R3966207,REGULAR,2/24/2008  12:00:00 AM,VIAMICHELIN GPS NAVIGATION SYSTEM,E,199.52,1
0010167229,X6463293,WEB,3/1/2008  12:00:00 AM,TIPS 2PACK POLISH REMOVER,C,24.99,4
0010167229,X6273807,WEB,12/14/2007  12:00:00 AM,DISCGEAR 100 DISC ORGANIZER & RETRIEVAL SYSTEM,K,49.95,4
0010167229,X6463293,WEB,3/1/2008  12:00:00 AM,TIPS 2PACK POLISH REMOVER,C,24.99,4
0010167229,X6463293,WEB,3/1/2008  12:00:00 AM,OJON SUPER SIZE REVITALIZING MIST,C,49.00,4
0010167229,X6273807,WEB,12/14/2007  12:00:00 AM,DISCGEAR 100 DISC ORGANIZER & RETRIEVAL SYSTEM,K,49.95,4
0010167229,X6273807,WEB,12/14/2007  12:00:00 AM,DISCGEAR 2 PC DISC ORGANIZERS & RETRIEVAL SYSTEM,K,49.95,4
0010167229,X6273807,WEB,12/14/2007  12:00:00 AM,DISCGEAR 100 DISC ORGANIZER & RETRIEVAL SYSTEM,K,49.95,4
0010167229,R3860654,REGULAR,2/2/2008  12:00:00 AM,SET OF 2 TRAVEL JEWELLERY ORGANIZERS BLACK,B,34.99,2
0010167229,R3990010,REGULAR,2/29/2008  12:00:00 AM,"14K YG RUBY, EMERALD, BLUE SAPPHIRE & DIA BAND 8",J,229.96,1
0010167229,R3860654,REGULAR,2/2/2008  12:00:00 AM,GIFT WITH PURCHASE LIPSTICK BERRY,B,0.00,2
0010167229,X6463293,WEB,3/1/2008  12:00:00 AM,DOWN UNDER WONDER SHOWER STANDARD SERIES CHROME,H,29.99,4
0010167229,X6284741,WEB,12/19/2007  12:00:00 AM,OJON SUPER SIZE REVITALIZING MIST,C,49.00,1
0010167229,X6559655,WEB,4/11/2008  12:00:00 AM,DEBBIE MEYER STURDEE-KLIPS(TM),K,19.99,5
0010167229,X6559655,WEB,4/11/2008  12:00:00 AM,EMBROIDERED SOUTACHE CAP SLEEVE TOP BLACK/WHITE XL,F,35.00,5
0010167229,X6559655,WEB,4/11/2008  12:00:00 AM,JOY MANGANO SET/12 SHOULDER DUST COVERS BLACK ONE,K,16.99,5
0010167229,X6472544,WEB,3/5/2008  12:00:00 AM,14K PG PEARL & DIA RING 7,J,239.99,1
0010167229,X6531049,WEB,3/29/2008  12:00:00 AM,PERLIER SPRING SENSATION 4PC KIT W/BONUS BAG HONEY,C,39.85,1
0010167229,X6559655,WEB,4/11/2008  12:00:00 AM,JOY MANGANO SET/12 SHOULDER DUST COVERS BLACK ONE,K,16.99,5
0010167229,X6559655,WEB,4/11/2008  12:00:00 AM,JOY MANGANO SET/12 SHOULDER DUST COVERS BLACK ONE,K,16.99,5
0010167229,X6435149,WEB,2/16/2008  12:00:00 AM,DOWN UNDER WONDER SHOWER STANDARD SERIES CHROME,H,29.99,4
0010167229,X6435149,WEB,2/16/2008  12:00:00 AM,GROUT-AIDE MARKERS - PACK OF 3 WHITE,H,14.98,4
0010167229,X6435149,WEB,2/16/2008  12:00:00 AM,SCRATCH AND WIN CARD,Z,0.00,4
0010167229,X6521029,WEB,3/24/2008  12:00:00 AM,COMFORT GRIP TOE NAIL CLIPPERS,C,17.50,2
0010167229,X6521029,WEB,3/24/2008  12:00:00 AM,SNAKE FAUX LEATHER PEEP TOE FLAT BRONZE 10,F,44.48,2
0010167229,X6542202,WEB,4/2/2008  12:00:00 AM,JOY MANGANO SET/12 SHOULDER DUST COVERS BLACK ONE,K,16.99,3
0010167229,X6542202,WEB,4/2/2008  12:00:00 AM,TIFFANY STYLE PEACOCK'S TAIL TABLE LAMP,K,174.99,3
0010167229,X6542202,WEB,4/2/2008  12:00:00 AM,JOY MANGANO SET/12 SHOULDER DUST COVERS BLACK ONE,K,16.99,3
0010167229,X6525525,WEB,3/27/2008  12:00:00 AM,METALLIC CANVAS & PATENT TRIM TOTE BLACK,F,59.92,2
0010167229,X6525525,WEB,3/27/2008  12:00:00 AM,METALLIC CANVAS & PATENT TRIM TOTE WHITE,F,59.92,2
0010167229,R3764312,REGULAR,1/16/2008  12:00:00 AM,S.S. HEART HUGGIE EARRINGS,B,33.99,4
0010167229,R3764312,REGULAR,1/16/2008  12:00:00 AM,S.S. DAISY HUGGIE EARRINGS,B,39.99,4
0010167229,R3764312,REGULAR,1/16/2008  12:00:00 AM,PERLIER JUMBO LIQUID SOAP DUO CLASSIC,C,26.50,4
0010167229,R3764312,REGULAR,1/16/2008  12:00:00 AM,PERLIER JUMBO LIQUID SOAP DUO FLORAL,C,26.50,4
0012097549,X5882818,WEB,6/16/2007  12:00:00 AM,URBAN REBOUNDING UPPER BODY RESISTANCE BAND KIT,H,26.65,2
0012097549,X5882818,WEB,6/16/2007  12:00:00 AM,URBAN REBOUNDING FOLDING EXERCISE TRAMPOLINE,H,119.98,2
0012097549,X5892098,WEB,6/22/2007  12:00:00 AM,JOY MANGANO HUGGABLE HANGERS 18PC MINI HOOKS BLACK,K,14.99,5
0012097549,X5892098,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT CAMEL ONE SIZE,K,33.74,5
0012097549,X5892098,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT CAMEL ONE SIZE,K,33.74,5
0012097549,X5892098,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT BLACK ONE SIZE,K,33.74,5
0012097549,X5892098,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT BLACK ONE SIZE,K,33.74,5
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT 215 PC CHIPBOARD EMBELLISHMENTS,K,29.99,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,"MEMORIES DIRECT TRIMMER W/5 BLADES, RULER & MAT",K,24.95,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT 8500 PC SCRAPBOOK KIT PURPLE NO SI,K,39.85,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT 8500 PC SCRAPBOOK KIT GREEN NO SIZ,K,39.85,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT CLEAR STAMP KIT W/INK PHRASE,K,39.99,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT LONG REACH STAPLER & COLOR STAPLES,K,22.99,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT CLEAR STAMP KIT W/INK POEM,K,39.99,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT 8500 PC SCRAPBOOK KIT BURGUNDY NO,K,39.85,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,MEMORIES DIRECT 234 PC HANDMADE EMBELLISHMENTS,K,29.99,10
0012097549,R2518533,REGULAR,5/25/2007  12:00:00 AM,LONG NOSE SCISSORS,K,7.99,10
0028359115,R3902133,REGULAR,2/10/2008  12:00:00 AM,PUR MINERALS UNDER CONTROL DUO,C,18.50,3
0028359115,R3902133,REGULAR,2/10/2008  12:00:00 AM,PUR MINERALS MINERAL LIP TINT ISLAND PEARL,C,18.50,3
0028359115,R3902133,REGULAR,2/10/2008  12:00:00 AM,PUR MINERALS MINERAL LIP TINT TROPICAL BRONZE,C,18.50,3
0028359115,X6472279,WEB,3/5/2008  12:00:00 AM,MASTERMOVES CORE TRAINING SYSTEM,H,89.99,1
0028359115,X6418196,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 3PC BASICS MINERALS TAN,C,32.50,5
0028359115,X6418196,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 3PC BASICS MINERALS TAN,C,32.50,5
0028359115,X6418196,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 3PC BASICS MINERALS MEDIUM,C,32.50,5
0028359115,X6418196,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 3PC BASICS MINERALS MEDIUM,C,32.50,5
0028359115,X6418196,WEB,2/9/2008  12:00:00 AM,PUR MINERALS 3PC BASICS MINERALS MEDIUM,C,32.50,5
0028359115,X5868321,WEB,6/9/2007  12:00:00 AM,PUR MINERALS 4-IN-1 PRESSED POWDER MEDIUM,C,35.00,2
0028359115,X5868321,WEB,6/9/2007  12:00:00 AM,PUR MINERALS 4-IN-1 PRESSED POWDER MEDIUM,C,35.00,2
0028359115,X6431197,WEB,2/14/2008  12:00:00 AM,SOFT LASER ACCESSORY KIT,C,39.99,2
0028359115,X6431197,WEB,2/14/2008  12:00:00 AM,BEURER SOFT LASER WITH DVD,C,89.99,2
0035157338,R3529663,REGULAR,12/4/2007  12:00:00 AM,REZAP 5-IN-1 UNIVERSAL BATTERY ENGINEER,E,39.98,2
0035157338,R3529663,REGULAR,12/4/2007  12:00:00 AM,THE TORNADO FILE TRANSFER MICRO COMPUTER,E,47.00,2
0031711146,X5862129,WEB,6/7/2007  12:00:00 AM,14K YELLOW OR WHITE GOLD DIAMONELLE ELITE RING YEL,J,219.99,1
0031711146,X6530024,WEB,3/29/2008  12:00:00 AM,BIRKI'S SINGLE BAND SANDAL BLACK PATENT 8,F,69.98,1
0031711146,X6052345,WEB,9/15/2007  12:00:00 AM,EUREKA ATLANTIS OPTIHEAT EXTRACTOR,H,137.69,1
0023975071,X6199579,WEB,11/21/2007  12:00:00 AM,CANON 7.1MP DIGITAL CAMERA w/ACCESSORIES,E,198.64,1
0023975071,X6499181,WEB,3/14/2008  12:00:00 AM,IONIC PRO PURE PRO AIR CLEANER BLACK,H,134.60,1
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,TAN TOWEL 15 PLUS  TOWELETTES,C,19.00,6
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,TAN TOWEL 15 PLUS  TOWELETTES,C,19.00,6
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,TAN TOWEL 15 PLUS  TOWELETTES,C,19.00,6
0034710350,X6236768,WEB,12/4/2007  12:00:00 AM,ROYALE VIENNA 91pc PORCELAIN DINNERWARE SET PLATIN,K,129.99,2
0034710350,X6236768,WEB,12/4/2007  12:00:00 AM,BAGUETTE 70PC 18/10SS FLATWARE SET,K,77.96,2
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,TAN TOWEL 15 PLUS  TOWELETTES,C,19.00,6
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,TAN TOWEL 15 PLUS  TOWELETTES,C,19.00,6
0034710350,X6263910,WEB,12/11/2007  12:00:00 AM,TONY LITTLE'S ROCK N' ROLL STEPPER w/DVD & MAT,H,55.55,1
0034710350,X6143494,WEB,10/29/2007  12:00:00 AM,THANK YOU CARD INSERT,Z,0.00,6
0024110959,X6055867,WEB,9/17/2007  12:00:00 AM,WOLFGANG PUCK BISTRO DUAL CONVECTION OVEN W/DRAWER,K,189.99,1
0024110959,R2667817,REGULAR,6/21/2007  12:00:00 AM,JACK LALANNE'S POWER JUICER ELITE,K,149.99,1
0024110959,X6361608,IVR,1/17/2008  12:00:00 AM,NICER DICER PERFECT DUO RED,K,33.74,1
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,CANCER SOCIETY ONE DOLLAR DONATION,Z,1.00,6
1270770710,R2505111,REGULAR,5/22/2007  12:00:00 AM,CHATELAINE HOME 4PC 400TC SHEETS SILVER DOUBLE,K,78.96,1
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,LEATHER MEDIUM WALLET WITH TAB CLOSURE BEIGE,F,39.00,6
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,PEBBLE LEATHER HOBO SHOULDER BAG HOBO SAND,F,94.98,6
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,PEBBLE LEATHER CROSSBODY BAG CHOCOLATE,F,59.98,6
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,PEBBLE LEATHER CROSSBODY BAG CACTUS,F,59.98,6
1270770710,R2657875,REGULAR,6/20/2007  12:00:00 AM,PEBBLE LEATHER TRI-FOLD WALLET CACTUS,F,27.50,6
0028135770,X5798879,WEB,5/7/2007  12:00:00 AM,PREZERVE JEWELLERY PORTFOLIO W/TRAVEL POUCH BLUE P,K,39.96,1
0028135770,X5830814,WEB,5/23/2007  12:00:00 AM,14K CHOICE OF GOLD SWIRL RIBBON RING YELLOW GOLD 7,J,349.96,1
0028135770,X5790233,WEB,5/2/2007  12:00:00 AM,ADD-A-LOCK PORTABLE SECURITY LOCKS - SET OF 2,H,24.99,2
0028135770,X5790233,WEB,5/2/2007  12:00:00 AM,HEYS SHOE BAG - SET OF 2 OLIVE,H,22.97,2
0028135770,X5839051,WEB,5/27/2007  12:00:00 AM,ELIZABETH GRANT YOUNGER FIRMER EYES 2PC KIT,C,39.99,3
0028135770,X5839051,WEB,5/27/2007  12:00:00 AM,ELIZABETH GRANT YOUNGER FIRMER EYES 2PC KIT,C,39.99,3
0028135770,X5839051,WEB,5/27/2007  12:00:00 AM,ELIZABETH GRANT VITAMIN C DAY AND NIGHT DUO,C,69.96,3
0028135770,X5848874,WEB,6/2/2007  12:00:00 AM,SMASHBOX BEAUTY FACT OF FICTION 7PC SET,C,49.99,2
0028135770,X5848874,WEB,6/2/2007  12:00:00 AM,SMASHBOX BEAUTY FACT OF FICTION 7PC SET,C,49.99,2
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT BIOCOLLASIS CLEANSER AND TONER DUO,C,24.99,6
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT BIOCOLLASIS CLEANSER AND TONER DUO,C,24.99,6
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT YOUNGER FIRMER EYES 2PC KIT,C,39.99,6
0028135770,X5846515,WEB,5/31/2007  12:00:00 AM,LINEN BLOUSE BLACK LARGE,F,45.00,2
0028135770,X5846515,WEB,5/31/2007  12:00:00 AM,WAXY LEATHER MILITARY STYLE JACKET BLUE LARGE,F,126.75,2
0028135770,X5857881,WEB,6/6/2007  12:00:00 AM,"72"" MULTI SHAPED FWP NECKLACE & BRACELET SET GOLDE",J,39.96,1
0028135770,X5842657,WEB,5/29/2007  12:00:00 AM,WAXY LEATHER MILITARY STYLE JACKET PUNCH LARGE,F,126.75,1
0028135770,X5814578,WEB,5/15/2007  12:00:00 AM,OJON VOLUMIZING FOAM DUO,C,39.95,3
0028135770,X5841591,WEB,5/29/2007  12:00:00 AM,CAP SLEEVE DRESS CHOCOLATE LARGE,F,85.00,4
0028135770,X5841591,WEB,5/29/2007  12:00:00 AM,LINEN CAMISOLE BLACK/WHITE LARGE,F,36.75,4
0028135770,X5857883,WEB,6/6/2007  12:00:00 AM,"72"" MULTI SHAPED FWP NECKLACE & BRACELET SET PINK",J,39.96,1
0028135770,X5857884,WEB,6/6/2007  12:00:00 AM,14K YG FWP STUD EARRINGS GOLDEN,J,14.99,1
0028135770,X5887193,WEB,6/19/2007  12:00:00 AM,NUTRIUS MIRACLE EYE CREAM 0.84 OZ,C,34.99,3
0028135770,X5841591,WEB,5/29/2007  12:00:00 AM,SAFARI JACKET BLACK LARGE,F,55.00,4
0028135770,X5841591,WEB,5/29/2007  12:00:00 AM,LONG SKIRT BLACK LARGE,F,65.00,4
0028135770,X5857885,WEB,6/6/2007  12:00:00 AM,14K YG FWP STUD EARRINGS PINK,J,14.99,1
0028135770,X5887193,WEB,6/19/2007  12:00:00 AM,NUTRIUS MIRACLES TO GO,C,32.50,3
0028135770,X5887193,WEB,6/19/2007  12:00:00 AM,NUTRIUS 2PC AGE DEFENCE SKIN CARE KIT,C,59.96,3
0028135770,X5862593,WEB,6/7/2007  12:00:00 AM,JEAN JACKET WITH EMBELLISHMENT CHAMBRAY MEDIUM,F,59.96,2
0028135770,X5862593,WEB,6/7/2007  12:00:00 AM,STRETCH DENIM JEAN CHAMBRAY 12,F,59.00,2
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT YOUNGER FIRMER EYES 2PC KIT,C,39.99,6
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT 7PC COMPLETE SKIN CARE KIT,C,89.96,6
0028135770,X5835858,WEB,5/26/2007  12:00:00 AM,ELIZABETH GRANT 7PC COMPLETE SKIN CARE KIT,C,89.96,6
0028135770,X5842719,WEB,5/29/2007  12:00:00 AM,3/4 SLEEVE BLOUSE CHOCOLATE LARGE,F,45.00,3
0028135770,X5842719,WEB,5/29/2007  12:00:00 AM,LINEN CAMISOLE CHOCOLATE LARGE,F,45.00,3
0028135770,X5842719,WEB,5/29/2007  12:00:00 AM,CROP PANT CHOCOLATE LARGE,F,55.00,3
0028135770,X5861757,WEB,6/6/2007  12:00:00 AM,STRETCH DENIM JEAN CHAMBRAY 12,F,59.00,2
0028135770,X5861757,WEB,6/6/2007  12:00:00 AM,STRETCH DENIM JEAN WHITE 12,F,59.00,2
0028135770,X5891025,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT BLACK ONE SIZE,K,33.74,4
0028135770,X5891025,WEB,6/22/2007  12:00:00 AM,JOY MANGANO 36PC MUST HAVE KIT BLACK ONE SIZE,K,33.74,4
0028135770,X5891025,WEB,6/22/2007  12:00:00 AM,JOY MANGANO SET/3 DELUXE PANT HUGGABLE HANGERS BLA,K,24.99,4
0028135770,X5891025,WEB,6/22/2007  12:00:00 AM,JOY MANGANO HUGGABLE HANGERS 20 FINGER CLIPS BLACK,K,14.99,4
0028135770,X5903476,WEB,6/29/2007  12:00:00 AM,CHOICE OF MENS OR LADIES AMMOLITE WATCH LADIES,J,299.96,1
0028135770,X5893907,WEB,6/23/2007  12:00:00 AM,SKINN 10PC SUMMER READY HEAD TO TOE GLOW & GO KIT,C,54.99,2
0028135770,X5893907,WEB,6/23/2007  12:00:00 AM,DERMAGLOW CELLULITE THERAPY,C,70.00,2
0028135770,X5903475,WEB,6/29/2007  12:00:00 AM,14K GOLD 6MM AMMOLITE STUD EARRINGS WHITE GOLD ONE,J,149.99,1
0028135770,X5887724,WEB,6/20/2007  12:00:00 AM,LEATHER EAST WEST HANDBAG W/BUCKLE LILAC,F,139.00,1
0028135770,X5878688,WEB,6/15/2007  12:00:00 AM,PROACTIV RENEWING CLEANSER,C,26.00,4
0028135770,X5878688,WEB,6/15/2007  12:00:00 AM,PROACTIV RENEWING CLEANSER,C,26.00,4
0028135770,X5878688,WEB,6/15/2007  12:00:00 AM,PUR MINERALS PUR RADIANCE,C,25.50,4
